               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  67,            0.046146,            0.059127,                   0,             0.82995,             0.27835,             0.76133,             0.65371,             0.06048,             0.06299,                   0,           0.0086932,           0.0086932,           0.0086932
                  68,            0.046228,            0.059346,                   0,             0.94492,             0.22533,             0.79415,             0.66622,            0.060957,            0.062364,                   0,           0.0086734,           0.0086734,           0.0086734
                  69,            0.047852,            0.065122,                   0,             0.87223,             0.29013,             0.79315,             0.66864,            0.058538,            0.063368,                   0,           0.0086536,           0.0086536,           0.0086536
                  70,            0.047353,            0.057754,                   0,             0.95699,             0.25184,             0.80529,             0.67552,            0.052206,            0.060977,                   0,           0.0086338,           0.0086338,           0.0086338
                  71,            0.046286,            0.062051,                   0,              0.8737,             0.27688,             0.79829,             0.66397,            0.056733,             0.06162,                   0,            0.008614,            0.008614,            0.008614
                  72,            0.046978,            0.058061,                   0,             0.88254,             0.28424,             0.79291,             0.67151,            0.058288,            0.061728,                   0,           0.0085942,           0.0085942,           0.0085942
                  73,            0.044939,            0.068621,                   0,             0.92422,             0.26356,             0.79131,             0.66544,            0.054253,            0.059192,                   0,           0.0085744,           0.0085744,           0.0085744
                  74,            0.045007,            0.051838,                   0,             0.86138,             0.27835,             0.79059,             0.66751,            0.057551,            0.058945,                   0,           0.0085546,           0.0085546,           0.0085546
                  75,            0.044661,             0.05964,                   0,             0.91194,             0.23564,             0.78735,             0.66553,            0.057893,            0.063623,                   0,           0.0085348,           0.0085348,           0.0085348
                  76,            0.045362,            0.054896,                   0,             0.88977,             0.29013,             0.79574,             0.67049,            0.056267,            0.059792,                   0,            0.008515,            0.008515,            0.008515
                  77,            0.045146,            0.052386,                   0,             0.92668,             0.23564,             0.79117,             0.66397,             0.05784,            0.062559,                   0,           0.0084952,           0.0084952,           0.0084952
                  78,            0.044503,            0.058474,                   0,             0.93573,             0.23711,             0.79202,             0.66708,            0.057126,            0.062976,                   0,           0.0084754,           0.0084754,           0.0084754
                  79,            0.043488,            0.054997,                   0,             0.88206,             0.23417,             0.75831,             0.65385,            0.061639,            0.063598,                   0,           0.0084556,           0.0084556,           0.0084556
                  80,            0.043136,            0.059375,                   0,             0.90199,              0.2651,             0.79693,              0.6663,            0.058588,            0.062959,                   0,           0.0084358,           0.0084358,           0.0084358
                  81,            0.042576,            0.058031,                   0,             0.92442,             0.25773,             0.79568,             0.66588,            0.056654,            0.064405,                   0,            0.008416,            0.008416,            0.008416
                  82,            0.043299,            0.057907,                   0,              0.8904,              0.2651,             0.79164,             0.66256,            0.054072,            0.064297,                   0,           0.0083962,           0.0083962,           0.0083962
                  83,            0.042942,            0.053141,                   0,             0.87294,              0.2489,             0.78025,             0.66074,            0.060151,            0.064875,                   0,           0.0083764,           0.0083764,           0.0083764
                  84,            0.043684,            0.053841,                   0,             0.87253,              0.2489,             0.77575,              0.6579,            0.061253,            0.062429,                   0,           0.0083566,           0.0083566,           0.0083566
                  85,            0.043241,            0.050077,                   0,             0.86672,             0.29602,             0.81168,             0.67059,            0.058266,            0.063119,                   0,           0.0083368,           0.0083368,           0.0083368
                  86,             0.04335,            0.053544,                   0,             0.87742,             0.29572,             0.81472,              0.6715,            0.057496,            0.063318,                   0,            0.008317,            0.008317,            0.008317
                  87,            0.042221,            0.052414,                   0,             0.98569,               0.243,             0.82158,             0.67481,            0.057838,            0.063708,                   0,           0.0082972,           0.0082972,           0.0082972
