               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.065431,            0.031459,                   0,             0.98699,                   1,             0.76418,             0.66593,             0.06784,            0.018528,                   0,           0.0092476,           0.0092476,           0.0092476
                  40,            0.064303,              0.0352,                   0,             0.97177,                   1,             0.75765,             0.66371,            0.069187,            0.019846,                   0,           0.0092278,           0.0092278,           0.0092278
                  41,            0.064646,            0.031444,                   0,               0.943,                   1,             0.73964,             0.66059,            0.071244,            0.024695,                   0,            0.009208,            0.009208,            0.009208
                  42,            0.064463,            0.032579,                   0,             0.90346,                   1,             0.72272,             0.65529,             0.07144,            0.020453,                   0,           0.0091882,           0.0091882,           0.0091882
                  43,            0.064208,            0.028572,                   0,             0.96012,                   1,             0.75451,              0.6645,            0.067396,            0.019904,                   0,           0.0091684,           0.0091684,           0.0091684
                  44,            0.064365,             0.03414,                   0,             0.93382,                   1,             0.74005,             0.66103,            0.071927,            0.019239,                   0,           0.0091486,           0.0091486,           0.0091486
                  45,            0.063962,            0.032436,                   0,              0.9897,                   1,             0.77062,             0.66791,            0.063105,            0.019457,                   0,           0.0091288,           0.0091288,           0.0091288
                  46,            0.063893,            0.034784,                   0,                   1,                   1,             0.80035,             0.67595,            0.062537,            0.018367,                   0,            0.009109,            0.009109,            0.009109
                  47,            0.063736,            0.036029,                   0,             0.93103,                   1,              0.7365,             0.65899,            0.076479,            0.018238,                   0,           0.0090892,           0.0090892,           0.0090892
                  48,            0.064085,             0.03353,                   0,             0.93785,                   1,             0.74024,             0.65931,            0.083507,            0.022295,                   0,           0.0090694,           0.0090694,           0.0090694
                  49,            0.062638,            0.031408,                   0,             0.94888,                   1,             0.74712,             0.66273,            0.076837,            0.024731,                   0,           0.0090496,           0.0090496,           0.0090496
